"","Province.Territory","date","S1_Gathering","S1_Flag","S2_Masks.Public","S2_Flag","S3_Schools","S3_Flag","S4_Masks.Schools","S4_Flag","S5_Care.home.visitation","S5_Flag","S6_Dining.and.restaurants","S6_Flag","S7_Non.essential.retail.business","S7_Flag","S8_Non.essential.services","S8_Flag","S9_Cultural.services.and.venues","S9_Flag","S10_Intra.Travel","S10_Flag","S11_Inter.Travel","S11_Flag","S12_Curfew","S12_Flag","stringencyIndex.x","stringencyIndex.y"
"2696","Nova Scotia","2020-07-12",4,1,0,NA,3,1,1,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,46.7,46.6666666666667
"2697","Nova Scotia","2020-07-13",4,1,0,NA,3,1,1,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,46.7,46.6666666666667
"2698","Nova Scotia","2020-07-14",4,1,0,NA,3,1,1,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,46.7,46.6666666666667
"2699","Nova Scotia","2020-07-15",4,1,0,NA,3,1,1,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,46.7,46.6666666666667
"2700","Nova Scotia","2020-07-16",4,1,0,NA,3,1,1,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,46.7,46.6666666666667
"2701","Nova Scotia","2020-07-17",4,1,0,NA,3,1,1,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,46.7,46.6666666666667
"2702","Nova Scotia","2020-07-18",4,1,0,NA,3,1,1,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,46.7,46.6666666666667
"2703","Nova Scotia","2020-07-19",4,1,0,NA,3,1,1,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,46.7,46.6666666666667
"2704","Nova Scotia","2020-07-20",4,1,0,NA,3,1,1,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,46.7,46.6666666666667
"2705","Nova Scotia","2020-07-21",4,1,0,NA,3,1,1,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,46.7,46.6666666666667
"2706","Nova Scotia","2020-07-22",4,1,0,NA,3,1,1,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,46.7,46.6666666666667
"2707","Nova Scotia","2020-07-23",4,1,0,NA,3,1,1,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,46.7,46.6666666666667
"2708","Nova Scotia","2020-07-24",4,1,0,NA,3,1,1,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,46.7,46.6666666666667
"2709","Nova Scotia","2020-07-25",4,1,0,NA,3,1,1,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,46.7,46.6666666666667
"2710","Nova Scotia","2020-07-26",4,1,0,NA,3,1,1,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,46.7,46.6666666666667
"2711","Nova Scotia","2020-07-27",4,1,0,NA,3,1,1,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,46.7,46.6666666666667
"2712","Nova Scotia","2020-07-28",4,1,0,NA,3,1,1,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,46.7,46.6666666666667
"2713","Nova Scotia","2020-07-29",4,1,0,NA,3,1,1,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,46.7,46.6666666666667
"2714","Nova Scotia","2020-07-30",4,1,0,NA,3,1,1,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,46.7,46.6666666666667
"2715","Nova Scotia","2020-07-31",4,1,0,NA,3,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,49.7,49.6969696969697
"2716","Nova Scotia","2020-08-01",4,1,0,NA,3,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,49.7,49.6969696969697
"2717","Nova Scotia","2020-08-02",4,1,0,NA,3,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,49.7,49.6969696969697
"2718","Nova Scotia","2020-08-03",4,1,0,NA,3,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,49.7,49.6969696969697
"2719","Nova Scotia","2020-08-04",4,1,0,NA,3,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,49.7,49.6969696969697
"2720","Nova Scotia","2020-08-05",4,1,0,NA,3,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,49.7,49.6969696969697
"2721","Nova Scotia","2020-08-06",4,1,0,NA,3,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,49.7,49.6969696969697
"2722","Nova Scotia","2020-08-07",4,1,0,NA,3,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,49.7,49.6969696969697
"2723","Nova Scotia","2020-08-08",4,1,0,NA,3,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,49.7,49.6969696969697
"2724","Nova Scotia","2020-08-09",4,1,0,NA,3,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,49.7,49.6969696969697
"2725","Nova Scotia","2020-08-10",4,1,0,NA,3,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,49.7,49.6969696969697
"2726","Nova Scotia","2020-08-11",4,1,0,NA,3,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,49.7,49.6969696969697
"2727","Nova Scotia","2020-08-12",4,1,0,NA,3,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,49.7,49.6969696969697
"2728","Nova Scotia","2020-08-13",4,1,0,NA,3,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,49.7,49.6969696969697
"2729","Nova Scotia","2020-08-14",4,1,0,NA,3,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,49.7,49.6969696969697
"2730","Nova Scotia","2020-08-15",4,1,0,NA,3,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,49.7,49.6969696969697
"2731","Nova Scotia","2020-08-16",4,1,0,NA,3,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,49.7,49.6969696969697
"2732","Nova Scotia","2020-08-17",4,1,0,NA,3,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,49.7,49.6969696969697
"2733","Nova Scotia","2020-08-18",4,1,0,NA,3,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,49.7,49.6969696969697
"2734","Nova Scotia","2020-08-19",4,1,0,NA,3,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,49.7,49.6969696969697
"2735","Nova Scotia","2020-08-20",4,1,0,NA,3,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,49.7,49.6969696969697
"2736","Nova Scotia","2020-08-21",4,1,0,NA,3,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,49.7,49.6969696969697
"2737","Nova Scotia","2020-08-22",4,1,0,NA,3,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,49.7,49.6969696969697
"2738","Nova Scotia","2020-08-23",4,1,0,NA,3,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,49.7,49.6969696969697
"2739","Nova Scotia","2020-08-24",4,1,0,NA,3,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,49.7,49.6969696969697
"2740","Nova Scotia","2020-08-25",4,1,0,NA,3,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,49.7,49.6969696969697
"2741","Nova Scotia","2020-08-26",4,1,0,NA,3,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,49.7,49.6969696969697
"2742","Nova Scotia","2020-08-27",4,1,0,NA,3,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,49.7,49.6969696969697
"2743","Nova Scotia","2020-08-28",4,1,0,NA,3,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,49.7,49.6969696969697
"2744","Nova Scotia","2020-08-29",4,1,0,NA,3,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,49.7,49.6969696969697
"2745","Nova Scotia","2020-08-30",4,1,0,NA,3,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,49.7,49.6969696969697
"2746","Nova Scotia","2020-08-31",4,1,0,NA,3,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,49.7,49.6969696969697
"2747","Nova Scotia","2020-09-01",4,1,0,NA,3,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,49.7,49.6969696969697
"2748","Nova Scotia","2020-09-02",4,1,0,NA,3,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,49.7,49.6969696969697
"2749","Nova Scotia","2020-09-03",4,1,0,NA,3,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,49.7,49.6969696969697
"2750","Nova Scotia","2020-09-04",4,1,0,NA,3,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,49.7,49.6969696969697
"2751","Nova Scotia","2020-09-05",4,1,0,NA,3,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,49.7,49.6969696969697
"2752","Nova Scotia","2020-09-06",4,1,0,NA,3,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,49.7,49.6969696969697
"2753","Nova Scotia","2020-09-07",4,1,0,NA,3,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,49.7,49.6969696969697
"2754","Nova Scotia","2020-09-08",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2755","Nova Scotia","2020-09-09",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2756","Nova Scotia","2020-09-10",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2757","Nova Scotia","2020-09-11",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2758","Nova Scotia","2020-09-12",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2759","Nova Scotia","2020-09-13",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2760","Nova Scotia","2020-09-14",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2761","Nova Scotia","2020-09-15",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2762","Nova Scotia","2020-09-16",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2763","Nova Scotia","2020-09-17",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2764","Nova Scotia","2020-09-18",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2765","Nova Scotia","2020-09-19",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2766","Nova Scotia","2020-09-20",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2767","Nova Scotia","2020-09-21",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2768","Nova Scotia","2020-09-22",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2769","Nova Scotia","2020-09-23",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2770","Nova Scotia","2020-09-24",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2771","Nova Scotia","2020-09-25",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2772","Nova Scotia","2020-09-26",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2773","Nova Scotia","2020-09-27",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2774","Nova Scotia","2020-09-28",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2775","Nova Scotia","2020-09-29",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2776","Nova Scotia","2020-09-30",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2777","Nova Scotia","2020-10-01",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2778","Nova Scotia","2020-10-02",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2779","Nova Scotia","2020-10-03",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2780","Nova Scotia","2020-10-04",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2781","Nova Scotia","2020-10-05",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2782","Nova Scotia","2020-10-06",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2783","Nova Scotia","2020-10-07",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2784","Nova Scotia","2020-10-08",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2785","Nova Scotia","2020-10-09",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2786","Nova Scotia","2020-10-10",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2787","Nova Scotia","2020-10-11",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2788","Nova Scotia","2020-10-12",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2789","Nova Scotia","2020-10-13",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2790","Nova Scotia","2020-10-14",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2791","Nova Scotia","2020-10-15",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2792","Nova Scotia","2020-10-16",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2793","Nova Scotia","2020-10-17",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2794","Nova Scotia","2020-10-18",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2795","Nova Scotia","2020-10-19",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2796","Nova Scotia","2020-10-20",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2797","Nova Scotia","2020-10-21",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2798","Nova Scotia","2020-10-22",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2799","Nova Scotia","2020-10-23",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2800","Nova Scotia","2020-10-24",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2801","Nova Scotia","2020-10-25",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2802","Nova Scotia","2020-10-26",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2803","Nova Scotia","2020-10-27",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2804","Nova Scotia","2020-10-28",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2805","Nova Scotia","2020-10-29",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2806","Nova Scotia","2020-10-30",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2807","Nova Scotia","2020-10-31",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2808","Nova Scotia","2020-11-01",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2809","Nova Scotia","2020-11-02",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2810","Nova Scotia","2020-11-03",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2811","Nova Scotia","2020-11-04",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2812","Nova Scotia","2020-11-05",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2813","Nova Scotia","2020-11-06",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2814","Nova Scotia","2020-11-07",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2815","Nova Scotia","2020-11-08",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2816","Nova Scotia","2020-11-09",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2817","Nova Scotia","2020-11-10",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2818","Nova Scotia","2020-11-11",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2819","Nova Scotia","2020-11-12",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2820","Nova Scotia","2020-11-13",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2821","Nova Scotia","2020-11-14",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2822","Nova Scotia","2020-11-15",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2823","Nova Scotia","2020-11-16",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2824","Nova Scotia","2020-11-17",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2825","Nova Scotia","2020-11-18",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2826","Nova Scotia","2020-11-19",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2827","Nova Scotia","2020-11-20",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2828","Nova Scotia","2020-11-21",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2829","Nova Scotia","2020-11-22",4,1,2,1,1,1,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,43.6,43.6363636363636
"2830","Nova Scotia","2020-11-23",5,0,2,1,2,0,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,46.1,46.0606060606061
"2831","Nova Scotia","2020-11-24",5,0,2,1,2,0,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,46.1,46.0606060606061
"2832","Nova Scotia","2020-11-25",5,0,2,1,2,0,2,1,1,1,0,NA,1,1,1,1,1,1,0,NA,1,1,0,NA,46.1,46.0606060606061
"2833","Nova Scotia","2020-11-26",5,0,2,1,2,0,2,1,1,1,2,0,1,1,1,1,2,0,0,NA,1,1,0,NA,55.2,55.1515151515151
"2834","Nova Scotia","2020-11-27",5,0,2,1,2,0,2,1,1,1,2,0,1,1,1,1,2,0,0,NA,1,1,0,NA,55.2,55.1515151515151
"2835","Nova Scotia","2020-11-28",5,0,2,1,2,0,2,1,1,1,2,0,1,1,1,1,2,0,0,NA,1,1,0,NA,55.2,55.1515151515151
"2836","Nova Scotia","2020-11-29",5,0,2,1,2,0,2,1,1,1,2,0,1,1,1,1,2,0,0,NA,1,1,0,NA,55.2,55.1515151515151
"2837","Nova Scotia","2020-11-30",5,0,2,1,2,0,2,1,1,1,2,0,1,1,1,1,2,0,0,NA,1,1,0,NA,55.2,55.1515151515151
"2838","Nova Scotia","2020-12-01",5,0,2,1,2,0,2,1,1,1,2,0,1,1,1,1,2,0,0,NA,1,1,0,NA,55.2,55.1515151515151
"2839","Nova Scotia","2020-12-02",5,0,2,1,2,0,2,1,1,1,2,0,1,1,1,1,2,0,0,NA,1,1,0,NA,55.2,55.1515151515151
"2840","Nova Scotia","2020-12-03",5,0,2,1,2,0,2,1,1,1,2,0,1,1,1,1,2,0,0,NA,1,1,0,NA,55.2,55.1515151515151
"2841","Nova Scotia","2020-12-04",5,0,2,1,2,0,2,1,1,1,2,0,1,1,1,1,2,0,0,NA,1,1,0,NA,55.2,55.1515151515151
"2842","Nova Scotia","2020-12-05",5,0,2,1,2,0,2,1,1,1,2,0,1,1,1,1,2,0,0,NA,1,1,0,NA,55.2,55.1515151515151
"2843","Nova Scotia","2020-12-06",5,0,2,1,2,0,2,1,1,1,2,0,1,1,1,1,2,0,0,NA,1,1,0,NA,55.2,55.1515151515151
"2844","Nova Scotia","2020-12-07",5,0,2,1,2,0,2,1,1,1,2,0,1,1,1,1,2,0,0,NA,1,1,0,NA,55.2,55.1515151515151
"2845","Nova Scotia","2020-12-08",5,0,2,1,2,0,2,1,1,1,2,0,1,1,1,1,2,0,0,NA,1,1,0,NA,55.2,55.1515151515151
"2846","Nova Scotia","2020-12-09",5,0,2,1,2,0,2,1,1,1,2,0,1,1,1,1,2,0,0,NA,1,1,0,NA,55.2,55.1515151515151
"2847","Nova Scotia","2020-12-10",5,0,2,1,2,0,2,1,1,1,2,0,1,1,1,1,2,0,0,NA,1,1,0,NA,55.2,55.1515151515151
"2848","Nova Scotia","2020-12-11",5,0,2,1,2,0,2,1,1,1,2,0,1,1,1,1,2,0,0,NA,1,1,0,NA,55.2,55.1515151515151
"2849","Nova Scotia","2020-12-12",5,0,2,1,2,0,2,1,1,1,2,0,1,1,1,1,2,0,0,NA,1,1,0,NA,55.2,55.1515151515151
"2850","Nova Scotia","2020-12-13",5,0,2,1,2,0,2,1,1,1,2,0,1,1,1,1,2,0,0,NA,1,1,0,NA,55.2,55.1515151515151
"2851","Nova Scotia","2020-12-14",5,0,2,1,2,0,2,1,1,1,2,0,1,1,1,1,2,0,0,NA,1,1,0,NA,55.2,55.1515151515151
"2852","Nova Scotia","2020-12-15",5,0,2,1,2,0,2,1,1,1,2,0,1,1,1,1,2,0,0,NA,1,1,0,NA,55.2,55.1515151515151
"2853","Nova Scotia","2020-12-16",5,0,2,1,2,0,2,1,1,1,2,0,1,1,1,1,2,0,0,NA,1,1,0,NA,55.2,55.1515151515151
"2854","Nova Scotia","2020-12-17",5,0,2,1,2,0,2,1,1,1,2,0,1,1,1,1,2,0,0,NA,1,1,0,NA,55.2,55.1515151515151
"2855","Nova Scotia","2020-12-18",5,0,2,1,1,1,2,1,1,1,2,0,1,1,1,1,2,0,0,NA,1,1,0,NA,53.6,53.6363636363636
"2856","Nova Scotia","2020-12-19",5,0,2,1,1,1,2,1,1,1,2,0,1,1,1,1,2,0,0,NA,1,1,0,NA,53.6,53.6363636363636
"2857","Nova Scotia","2020-12-20",5,0,2,1,1,1,2,1,1,1,2,0,1,1,1,1,2,0,0,NA,1,1,0,NA,53.6,53.6363636363636
"2858","Nova Scotia","2020-12-21",5,1,2,1,1,1,2,1,1,1,2,0,1,1,1,1,1,1,0,NA,1,1,0,NA,52.3,52.2727272727273
"2859","Nova Scotia","2020-12-22",5,1,2,1,1,1,2,1,1,1,2,0,1,1,1,1,1,1,0,NA,1,1,0,NA,52.3,52.2727272727273
"2860","Nova Scotia","2020-12-23",5,1,2,1,1,1,2,1,1,1,2,0,1,1,1,1,1,1,0,NA,1,1,0,NA,52.3,52.2727272727273
