"","Province.Territory","date","S1_Gathering","S1_Flag","S2_Masks.Public","S2_Flag","S3_Schools","S3_Flag","S4_Masks.Schools","S4_Flag","S5_Care.home.visitation","S5_Flag","S6_Dining.and.restaurants","S6_Flag","S7_Non.essential.retail.business","S7_Flag","S8_Non.essential.services","S8_Flag","S9_Cultural.services.and.venues","S9_Flag","S10_Intra.Travel","S10_Flag","S11_Inter.Travel","S11_Flag","S12_Curfew","S12_Flag","stringencyIndex"
"2582","Northwest Territories","2020-07-25",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2583","Northwest Territories","2020-07-26",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2584","Northwest Territories","2020-07-27",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2585","Northwest Territories","2020-07-28",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2586","Northwest Territories","2020-07-29",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2587","Northwest Territories","2020-07-30",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2588","Northwest Territories","2020-07-31",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2589","Northwest Territories","2020-08-01",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2590","Northwest Territories","2020-08-02",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2591","Northwest Territories","2020-08-03",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2592","Northwest Territories","2020-08-04",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2593","Northwest Territories","2020-08-05",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2594","Northwest Territories","2020-08-06",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2595","Northwest Territories","2020-08-07",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2596","Northwest Territories","2020-08-08",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2597","Northwest Territories","2020-08-09",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2598","Northwest Territories","2020-08-10",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2599","Northwest Territories","2020-08-11",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2600","Northwest Territories","2020-08-12",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2601","Northwest Territories","2020-08-13",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2602","Northwest Territories","2020-08-14",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2603","Northwest Territories","2020-08-15",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2604","Northwest Territories","2020-08-16",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2605","Northwest Territories","2020-08-17",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2606","Northwest Territories","2020-08-18",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2607","Northwest Territories","2020-08-19",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2608","Northwest Territories","2020-08-20",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2609","Northwest Territories","2020-08-21",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2610","Northwest Territories","2020-08-22",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2611","Northwest Territories","2020-08-23",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2612","Northwest Territories","2020-08-24",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2613","Northwest Territories","2020-08-25",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2614","Northwest Territories","2020-08-26",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2615","Northwest Territories","2020-08-27",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2616","Northwest Territories","2020-08-28",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2617","Northwest Territories","2020-08-29",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2618","Northwest Territories","2020-08-30",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2619","Northwest Territories","2020-08-31",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,31.8
"2620","Northwest Territories","2020-09-01",5,1,1,1,3,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,40.9
"2621","Northwest Territories","2020-09-02",5,1,1,1,3,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,40.9
"2622","Northwest Territories","2020-09-03",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2623","Northwest Territories","2020-09-04",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2624","Northwest Territories","2020-09-05",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2625","Northwest Territories","2020-09-06",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2626","Northwest Territories","2020-09-07",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2627","Northwest Territories","2020-09-08",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2628","Northwest Territories","2020-09-09",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2629","Northwest Territories","2020-09-10",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2630","Northwest Territories","2020-09-11",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2631","Northwest Territories","2020-09-12",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2632","Northwest Territories","2020-09-13",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2633","Northwest Territories","2020-09-14",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2634","Northwest Territories","2020-09-15",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2635","Northwest Territories","2020-09-16",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2636","Northwest Territories","2020-09-17",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2637","Northwest Territories","2020-09-18",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2638","Northwest Territories","2020-09-19",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2639","Northwest Territories","2020-09-20",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2640","Northwest Territories","2020-09-21",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2641","Northwest Territories","2020-09-22",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2642","Northwest Territories","2020-09-23",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2643","Northwest Territories","2020-09-24",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2644","Northwest Territories","2020-09-25",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2645","Northwest Territories","2020-09-26",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2646","Northwest Territories","2020-09-27",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2647","Northwest Territories","2020-09-28",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2648","Northwest Territories","2020-09-29",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2649","Northwest Territories","2020-09-30",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2650","Northwest Territories","2020-10-01",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2651","Northwest Territories","2020-10-02",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2652","Northwest Territories","2020-10-03",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2653","Northwest Territories","2020-10-04",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2654","Northwest Territories","2020-10-05",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2655","Northwest Territories","2020-10-06",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2656","Northwest Territories","2020-10-07",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2657","Northwest Territories","2020-10-08",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2658","Northwest Territories","2020-10-09",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2659","Northwest Territories","2020-10-10",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2660","Northwest Territories","2020-10-11",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2661","Northwest Territories","2020-10-12",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2662","Northwest Territories","2020-10-13",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2663","Northwest Territories","2020-10-14",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2664","Northwest Territories","2020-10-15",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2665","Northwest Territories","2020-10-16",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2666","Northwest Territories","2020-10-17",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2667","Northwest Territories","2020-10-18",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2668","Northwest Territories","2020-10-19",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2669","Northwest Territories","2020-10-20",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2670","Northwest Territories","2020-10-21",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2671","Northwest Territories","2020-10-22",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2672","Northwest Territories","2020-10-23",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2673","Northwest Territories","2020-10-24",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2674","Northwest Territories","2020-10-25",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2675","Northwest Territories","2020-10-26",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2676","Northwest Territories","2020-10-27",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2677","Northwest Territories","2020-10-28",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2678","Northwest Territories","2020-10-29",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2679","Northwest Territories","2020-10-30",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2680","Northwest Territories","2020-10-31",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2681","Northwest Territories","2020-11-01",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2682","Northwest Territories","2020-11-02",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2683","Northwest Territories","2020-11-03",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2684","Northwest Territories","2020-11-04",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2685","Northwest Territories","2020-11-05",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2686","Northwest Territories","2020-11-06",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2687","Northwest Territories","2020-11-07",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2688","Northwest Territories","2020-11-08",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2689","Northwest Territories","2020-11-09",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2690","Northwest Territories","2020-11-10",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2691","Northwest Territories","2020-11-11",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2692","Northwest Territories","2020-11-12",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2693","Northwest Territories","2020-11-13",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2694","Northwest Territories","2020-11-14",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2695","Northwest Territories","2020-11-15",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2696","Northwest Territories","2020-11-16",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2697","Northwest Territories","2020-11-17",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2698","Northwest Territories","2020-11-18",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2699","Northwest Territories","2020-11-19",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2700","Northwest Territories","2020-11-20",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2701","Northwest Territories","2020-11-21",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2702","Northwest Territories","2020-11-22",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2703","Northwest Territories","2020-11-23",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2704","Northwest Territories","2020-11-24",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2705","Northwest Territories","2020-11-25",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2706","Northwest Territories","2020-11-26",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2707","Northwest Territories","2020-11-27",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2708","Northwest Territories","2020-11-28",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2709","Northwest Territories","2020-11-29",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2710","Northwest Territories","2020-11-30",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2711","Northwest Territories","2020-12-01",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2712","Northwest Territories","2020-12-02",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2713","Northwest Territories","2020-12-03",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2714","Northwest Territories","2020-12-04",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2715","Northwest Territories","2020-12-05",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2716","Northwest Territories","2020-12-06",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2717","Northwest Territories","2020-12-07",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2718","Northwest Territories","2020-12-08",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2719","Northwest Territories","2020-12-09",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2720","Northwest Territories","2020-12-10",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2721","Northwest Territories","2020-12-11",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2722","Northwest Territories","2020-12-12",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2723","Northwest Territories","2020-12-13",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2724","Northwest Territories","2020-12-14",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2725","Northwest Territories","2020-12-15",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2726","Northwest Territories","2020-12-16",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2727","Northwest Territories","2020-12-17",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2728","Northwest Territories","2020-12-18",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2729","Northwest Territories","2020-12-19",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2730","Northwest Territories","2020-12-20",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2731","Northwest Territories","2020-12-21",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2732","Northwest Territories","2020-12-22",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2733","Northwest Territories","2020-12-23",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2734","Northwest Territories","2020-12-24",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2735","Northwest Territories","2020-12-25",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2736","Northwest Territories","2020-12-26",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2737","Northwest Territories","2020-12-27",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2738","Northwest Territories","2020-12-28",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2739","Northwest Territories","2020-12-29",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2740","Northwest Territories","2020-12-30",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2741","Northwest Territories","2020-12-31",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2742","Northwest Territories","2021-01-01",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2743","Northwest Territories","2021-01-02",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2744","Northwest Territories","2021-01-03",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2745","Northwest Territories","2021-01-04",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2746","Northwest Territories","2021-01-05",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2747","Northwest Territories","2021-01-06",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2748","Northwest Territories","2021-01-07",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2749","Northwest Territories","2021-01-08",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2750","Northwest Territories","2021-01-09",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2751","Northwest Territories","2021-01-10",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2752","Northwest Territories","2021-01-11",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2753","Northwest Territories","2021-01-12",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2754","Northwest Territories","2021-01-13",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2755","Northwest Territories","2021-01-14",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2756","Northwest Territories","2021-01-15",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2757","Northwest Territories","2021-01-16",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2758","Northwest Territories","2021-01-17",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2759","Northwest Territories","2021-01-18",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2760","Northwest Territories","2021-01-19",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
"2761","Northwest Territories","2021-01-20",5,1,1,1,1,1,0,NA,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,34.8
